ecg,gsr,temp,hr,spo2,timest,second
0.914,0.5083,31.28,0,0,325103,25.464
0.914,0.4936,31.28,0,0,325106,25.467
0.914,0.4985,31.3,0,0,325110,25.47
0.914,0.4985,31.28,0,0,325113,25.473
0.9286,0.4936,31.25,0,0,325116,25.476
0.9384,0.4888,31.28,0,0,325120,25.479
0.9433,0.4936,31.3,0,0,325123,25.482
0.9677,0.4985,31.28,0,0,325127,25.485
0.9824,0.4985,31.28,0,0,325130,25.488
0.9971,0.4985,31.28,0,0,325133,25.491
1.0166,0.4839,31.28,0,0,325136,25.494
1.0313,0.4985,31.28,0,0,325139,25.497
1.0508,0.4985,31.09,0,0,325142,25.5
1.0655,0.4985,31.28,0,0,325146,25.503
1.085,0.4888,31.28,0,0,325149,25.506
1.0948,0.4936,31.28,0,0,325152,25.509
1.1046,0.4936,31.3,0,0,325155,25.512
1.1095,0.4936,31.28,0,0,325158,25.515
1.129,0.4936,31.28,0,0,325163,25.518
1.1486,0.4985,31.28,0,0,325166,25.521
1.1486,0.4985,31.3,0,0,325169,25.524
1.1584,0.4985,31.33,0,0,325172,25.527
1.1681,0.5181,31.28,0,0,325175,25.53
1.1779,0.4936,31.28,0,0,325179,25.533
1.1828,0.4936,31.33,0,0,325182,25.536
1.1926,0.5034,31.28,0,0,325185,25.539
1.1926,0.4985,31.28,0,0,325188,25.542
1.2072,0.4985,31.3,0,0,325191,25.545
1.217,0.4985,31.28,0,0,325195,25.548
1.2219,0.4985,31.28,0,0,325198,25.551
1.2268,0.4985,31.3,0,0,325201,25.554
1.2268,0.4985,31.3,0,0,325204,25.557
1.2317,0.4985,31.28,0,0,325208,25.56
1.2317,0.4985,31.28,0,0,325212,25.563
1.2366,0.4985,31.28,0,0,325215,25.566
1.2414,0.5034,31.28,0,0,325218,25.569
1.2659,0.4985,31.28,0,0,325221,25.572
1.2463,0.4985,31.3,0,0,325224,25.575
1.2512,0.4985,31.09,0,0,325228,25.578
1.2463,0.4985,31.28,0,0,325231,25.581
1.2561,0.4936,31.28,0,0,325234,25.584
1.2561,0.4936,31.25,0,0,325237,25.587
1.261,0.4985,31.28,0,0,325240,25.59
1.2561,0.4985,31.3,0,0,325244,25.593
1.2757,0.4985,31.3,0,0,325248,25.596
1.2805,0.4888,31.28,0,0,325251,25.599
1.2903,0.4985,31.3,0,0,325254,25.602
1.2903,0.4936,31.3,0,0,325257,25.605
1.2903,0.4985,31.3,0,0,325261,25.608
1.2952,0.5034,31.28,0,0,325264,25.611
1.305,0.4985,31.3,0,0,325267,25.614
1.305,0.4985,31.28,0,0,325270,25.617
1.3148,0.4985,31.3,0,0,325273,25.62
1.3196,0.5132,31.28,0,0,325277,25.623
1.3294,0.4936,31.3,0,0,325280,25.626
1.3245,0.4985,31.3,0,0,325283,25.629
1.3392,0.4888,31.3,0,0,325286,25.632
1.3539,0.4936,31.28,0,0,325289,25.635
1.3587,0.4985,31.28,0,0,325294,25.638
1.3636,0.4985,31.28,0,0,325297,25.641
1.3636,0.4985,31.3,0,0,325300,25.644
1.3734,0.4985,31.25,0,0,325303,25.647
1.3783,0.4985,31.28,0,0,325306,25.65
1.4027,0.4985,31.28,0,0,325310,25.653
1.3832,0.4985,31.28,0,0,325313,25.656
1.393,0.4985,31.25,0,0,325316,25.659
1.3978,0.4936,31.28,0,0,325319,25.662
1.4076,0.4985,31.28,0,0,325322,25.665
1.4125,0.4985,31.28,0,0,325326,25.668
1.4174,0.4985,31.28,0,0,325329,25.671
1.4272,0.4985,31.28,0,0,325332,25.674
1.4272,0.4985,31.3,0,0,325336,25.677
1.4321,0.5083,31.28,0,0,325339,25.68
1.437,0.4985,31.28,0,0,325343,25.683
1.4418,0.4985,31.3,0,0,325346,25.686
1.4467,0.5083,31.28,0,0,325349,25.689
1.4467,0.4985,31.28,0,0,325352,25.692
1.4418,0.4985,31.3,0,0,325355,25.695
1.4467,0.4985,31.28,0,0,325359,25.698
1.4516,0.4839,31.28,0,0,325362,25.701
1.4418,0.4985,31.3,0,0,325365,25.704
1.4516,0.4985,31.28,0,0,325368,25.707
1.4663,0.4985,31.3,0,0,325371,25.71
1.4809,0.4985,31.28,0,0,325376,25.713
1.4956,0.4936,31.28,0,0,325379,25.716
1.5445,0.4985,31.28,0,0,325382,25.719
1.5103,0.4985,31.3,0,0,325385,25.722
1.5054,0.4985,31.28,0,0,325388,25.725
1.4858,0.4985,31.28,0,0,325392,25.728
1.4516,0.4936,31.3,0,0,325395,25.731
1.4321,0.4985,31.3,0,0,325398,25.734
1.4076,0.5132,31.28,0,0,325401,25.737
1.3881,0.4985,31.3,0,0,325404,25.74
1.3734,0.4985,31.3,0,0,325408,25.743
1.3539,0.523,31.28,0,0,325411,25.746
1.3343,0.4936,31.3,0,0,325414,25.749
1.3196,0.4985,31.3,0,0,325417,25.752
1.3099,0.4985,31.09,0,0,325421,25.755
1.3001,0.4888,31.28,0,0,325425,25.758
1.2903,0.4985,31.3,0,0,325428,25.761
1.2952,0.4985,31.28,0,0,325431,25.764
1.2952,0.5181,31.28,0,0,325434,25.767
1.2952,0.4985,31.28,0,0,325437,25.77
1.3099,0.4985,31.28,0,0,325441,25.773
1.3196,0.5034,31.3,0,0,325444,25.776
1.3636,0.4936,31.28,0,0,325447,25.779
1.349,0.4936,31.3,0,0,325450,25.782
1.3539,0.4985,31.22,0,0,325453,25.785
1.3636,0.4985,31.28,0,0,325457,25.788
1.3685,0.4985,31.28,0,0,325460,25.791
1.3636,0.4985,31.25,0,0,325464,25.794
1.3343,0.4985,31.28,0,0,325467,25.797
1.2903,0.4985,31.28,0,0,325470,25.8
1.2512,0.4985,31.33,0,0,325474,25.803
1.2708,0.4985,31.3,0,0,325477,25.806
1.3783,0.4839,31.28,0,0,325480,25.809
1.5787,0.4985,31.12,0,0,325483,25.812
1.8964,0.5279,31.28,0,0,325486,25.815
2.3851,0.4985,31.28,0,0,325490,25.818
3.0694,0.4985,31.07,0,0,325493,25.821
3.8172,0.4985,31.25,0,0,325496,25.824
4.3646,0.4985,31.28,0,0,325499,25.827
4.477,0.4985,31.28,0,0,325502,25.83
4.1544,0.4985,31.3,0,0,325507,25.833
3.5484,0.5425,31.28,0,0,325510,25.836
2.9228,0.4985,31.3,0,0,325513,25.839
2.3754,0.4985,31.25,0,0,325516,25.842
1.9404,0.4985,31.28,0,0,325519,25.845
1.6227,0.4985,31.3,0,0,325523,25.848
1.4321,0.4985,31.28,0,0,325526,25.851
1.3099,0.4936,31.28,0,0,325529,25.854
1.2512,0.4985,31.28,0,0,325532,25.857
1.2023,0.4985,31.3,0,0,325535,25.86
1.1828,0.4985,31.15,0,0,325539,25.863
1.1975,0.4985,31.28,0,0,325542,25.866
1.1926,0.4936,31.28,0,0,325545,25.869
1.2023,0.4985,31.15,0,0,325549,25.872
1.217,0.5034,31.28,0,0,325552,25.875
1.2317,0.4839,31.28,0,0,325556,25.878
1.2463,0.4985,31.3,0,0,325559,25.881
1.261,0.4985,31.28,0,0,325562,25.884
1.2805,0.4936,31.28,0,0,325565,25.887
1.2952,0.4985,31.3,0,0,325568,25.89
1.3245,0.4985,31.22,0,0,325572,25.893
1.3441,0.4985,31.28,0,0,325575,25.896
1.3685,0.4985,31.3,0,0,325578,25.899
1.393,0.4985,31.07,0,0,325581,25.902
1.4174,0.5034,31.28,0,0,325584,25.905
1.4321,0.4839,31.28,0,0,325588,25.908
1.4614,0.4985,31.28,0,0,325592,25.911
1.4761,0.4888,31.28,0,0,325595,25.914
1.4956,0.4936,31.28,0,0,325598,25.917
1.5152,0.4985,31.3,0,0,325601,25.92
1.5396,0.4936,31.28,0,0,325605,25.923
1.564,0.4985,31.3,0,0,325608,25.926
1.5885,0.4985,31.28,0,0,325611,25.929
1.6129,0.5034,31.28,0,0,325614,25.932
1.6276,0.4985,31.3,0,0,325617,25.935
1.652,0.4985,31.28,0,0,325621,25.938
1.6716,0.4936,31.28,0,0,325624,25.941
1.696,0.4985,31.3,0,0,325627,25.944
1.7107,0.4985,31.09,0,0,325630,25.947
1.7302,0.4985,31.33,0,0,325634,25.95
1.7498,0.4936,31.28,0,0,325638,25.953
1.7644,0.4985,31.3,0,0,325641,25.956
1.7889,0.4985,31.3,0,0,325644,25.959
1.8084,0.5181,31.28,0,0,325647,25.962
1.8377,0.4985,31.28,0,0,325650,25.965
1.8475,0.4985,31.25,0,0,325654,25.968
1.8671,0.4985,31.25,0,0,325657,25.971
1.8866,0.4985,31.28,0,0,325660,25.974
1.9013,0.4936,31.25,0,0,325663,25.977
1.9208,0.4985,31.28,0,0,325667,25.98
1.9404,0.4985,31.28,0,0,325670,25.983
1.955,0.4985,31.28,0,0,325673,25.986
1.9648,0.5034,31.3,0,0,325677,25.989
1.9795,0.4936,31.28,0,0,325680,25.992
1.9892,0.4985,31.28,0,0,325683,25.995
2.0137,0.4985,31.28,0,0,325687,25.998
2.0283,0.4839,31.28,0,0,325690,26.001
2.0381,0.4985,31.28,0,0,325693,26.004
2.0479,0.4985,31.12,0,0,325696,26.007
2.0577,0.4985,31.33,0,0,325699,26.01
2.0674,0.4985,31.28,0,0,325703,26.013
2.0772,0.4936,31.28,0,0,325706,26.016
2.0772,0.4985,31.28,0,0,325709,26.019
2.0772,0.4985,31.25,0,0,325712,26.022
2.0772,0.4936,31.28,0,0,325715,26.025
2.0772,0.4985,31.28,0,0,325720,26.028
2.0674,0.4985,31.3,0,0,325723,26.031
2.0626,0.4985,31.28,0,0,325726,26.034
2.0577,0.5034,31.28,0,0,325729,26.037
2.0626,0.4839,31.28,0,0,325732,26.04
2.0381,0.4985,31.28,0,0,325736,26.043
2.0235,0.4985,31.28,0,0,325739,26.046
2.0039,0.4985,31.28,0,0,325742,26.049
1.999,0.4839,31.28,0,0,325745,26.052
1.9697,0.4985,31.28,0,0,325748,26.055
1.9404,0.4985,31.28,0,0,325752,26.058
1.911,0.4839,31.28,0,0,325755,26.061
1.8719,0.4985,31.3,0,0,325758,26.064
1.8328,0.4985,31.2,0,0,325762,26.067
1.7937,0.4985,31.25,0,0,325765,26.07
1.7546,0.4839,31.28,0,0,325769,26.073
1.7204,0.4985,31.28,0,0,325772,26.076
1.6813,0.4985,31.25,0,0,325775,26.079
1.6667,0.4985,31.28,0,0,325778,26.082
1.608,0.4985,31.3,0,0,325781,26.085
1.5885,0.4985,31.3,0,0,325785,26.088
1.564,0.523,31.28,0,0,325788,26.091
1.5494,0.4839,31.28,0,0,325791,26.094
1.5249,0.4985,31.28,0,0,325794,26.097
1.5054,0.4985,31.28,0,0,325797,26.1
1.4956,0.4985,31.28,0,0,325801,26.103
1.4907,0.4936,31.3,0,0,325805,26.106
1.4907,0.4985,31.3,0,0,325808,26.109
1.4907,0.5279,31.3,0,0,325811,26.112
1.4956,0.4985,31.28,0,0,325814,26.115
1.5005,0.4936,31.28,0,0,325818,26.118
1.5103,0.4936,31.09,0,0,325821,26.121
1.52,0.4936,31.28,0,0,325824,26.124
1.564,0.4936,31.28,0,0,325827,26.127
1.5543,0.4985,31.3,0,0,325830,26.13
1.564,0.4985,31.28,0,0,325834,26.133
1.5934,0.4985,31.28,0,0,325837,26.136
1.5934,0.4985,31.28,0,0,325840,26.139
1.6129,0.4985,31.28,0,0,325843,26.142
1.6422,0.4985,31.28,0,0,325847,26.145
1.6373,0.4985,31.3,0,0,325851,26.148
1.652,0.4985,31.25,0,0,325854,26.151
1.6716,0.4985,31.28,0,0,325857,26.154
1.6716,0.4985,31.09,0,0,325860,26.157
1.6813,0.4985,31.3,0,0,325863,26.16
1.6911,0.4936,31.28,0,0,325867,26.163
1.696,0.4985,31.3,0,0,325870,26.166
1.696,0.4985,31.28,0,0,325873,26.169
1.7009,0.4936,31.28,0,0,325876,26.172
1.7009,0.4839,31.28,0,0,325879,26.175
1.7009,0.4985,31.3,0,0,325883,26.178
1.7009,0.4985,31.3,0,0,325886,26.181
1.7009,0.4985,31.28,0,0,325890,26.184
1.7009,0.4936,31.28,0,0,325893,26.187
1.7009,0.4985,31.28,0,0,325896,26.19
1.7009,0.4985,31.15,0,0,325900,26.193
1.696,0.5132,31.28,0,0,325903,26.196
1.7204,0.4985,31.28,0,0,325906,26.199
1.696,0.4936,31.28,0,0,325909,26.202
1.6911,0.5132,31.25,0,0,325912,26.205
1.6862,0.4936,31.28,0,0,325916,26.208
1.6764,0.4985,31.3,0,0,325919,26.211
1.6716,0.4936,31.28,0,0,325922,26.214
1.6764,0.4985,31.3,0,0,325925,26.217
1.6716,0.4985,31.3,0,0,325928,26.22
1.6618,0.4985,31.28,0,0,325933,26.223
1.6569,0.4839,31.3,0,0,325936,26.226
1.6471,0.4985,31.3,0,0,325939,26.229
1.6471,0.4985,31.33,0,0,325942,26.232
1.6569,0.4985,31.28,0,0,325945,26.235
1.6422,0.4985,31.3,0,0,325949,26.238
1.6373,0.4985,31.33,0,0,325952,26.241
1.6471,0.4936,31.28,0,0,325955,26.244
1.6325,0.4985,31.28,0,0,325958,26.247
1.6276,0.4985,31.28,0,0,325961,26.25
1.6227,0.4839,31.28,0,0,325965,26.253
1.6178,0.5034,31.15,0,0,325968,26.256
1.6129,0.4985,31.28,0,0,325971,26.259
1.608,0.4985,31.28,0,0,325975,26.262
1.6031,0.4985,31.3,0,0,325978,26.265
1.5982,0.4985,31.25,0,0,325982,26.268
1.5934,0.4888,31.28,0,0,325985,26.271
1.5934,0.4985,31.28,0,0,325988,26.274
1.5885,0.4985,31.28,0,0,325991,26.277
1.5836,0.4936,31.28,0,0,325994,26.28
1.5836,0.4985,31.3,0,0,325998,26.283
1.5787,0.4985,31.12,0,0,326001,26.286
1.5738,0.5034,31.28,0,0,326004,26.289
1.5738,0.4985,31.28,0,0,326007,26.292
1.5787,0.4985,31.28,0,0,326010,26.295
1.5836,0.4985,31.28,0,0,326014,26.298
1.5787,0.4985,31.28,0,0,326018,26.301
1.5836,0.4985,31.33,0,0,326021,26.304
1.5836,0.4888,31.28,0,0,326024,26.307
1.5885,0.4985,31.28,0,0,326027,26.31
1.5885,0.4936,31.25,0,0,326031,26.313
1.5885,0.4985,31.28,0,0,326034,26.316
1.5885,0.4985,31.28,0,0,326037,26.319
1.5885,0.4985,31.28,0,0,326040,26.322
1.5885,0.5279,31.28,0,0,326043,26.325
1.5885,0.4985,31.28,0,0,326047,26.328
1.5934,0.4985,31.33,0,0,326050,26.331
1.5982,0.4936,31.28,0,0,326053,26.334
1.6031,0.4985,31.3,0,0,326056,26.337
1.5982,0.4985,31.28,0,0,326060,26.34
1.5982,0.4985,31.28,0,0,326064,26.343
1.6178,0.4985,31.3,0,0,326067,26.346
1.5934,0.4985,31.28,0,0,326070,26.349
1.5934,0.4936,31.28,0,0,326073,26.352
1.6129,0.4839,31.28,0,0,326076,26.355
1.6276,0.4985,31.3,0,0,326080,26.358
1.652,0.4936,31.28,0,0,326083,26.361
1.6716,0.4985,31.28,0,0,326086,26.364
1.696,0.4985,31.22,0,0,326089,26.367
1.7107,0.4936,31.28,0,0,326092,26.37
1.7204,0.4936,31.28,0,0,326096,26.373
1.7058,0.5034,31.09,0,0,326099,26.376
1.696,0.4985,31.25,0,0,326103,26.379
1.6813,0.4985,31.28,0,0,326106,26.382
1.6667,0.4985,31.28,0,0,326109,26.385
1.6569,0.4985,31.33,0,0,326113,26.388
1.6422,0.4985,31.28,0,0,326116,26.391
1.6227,0.4985,31.28,0,0,326119,26.394
1.6031,0.4985,31.28,0,0,326122,26.397
1.5885,0.4936,31.28,0,0,326125,26.4
1.5787,0.4985,31.3,0,0,326129,26.403
1.5689,0.4985,31.33,0,0,326132,26.406
1.564,0.4985,31.28,0,0,326135,26.409
1.5543,0.4936,31.28,0,0,326138,26.412
1.5543,0.4985,31.09,0,0,326142,26.415
1.5591,0.4936,31.28,0,0,326146,26.418
1.564,0.4985,31.28,0,0,326149,26.421
1.5689,0.4985,31.3,0,0,326152,26.424
1.5738,0.5034,31.22,0,0,326155,26.427
1.5689,0.4839,31.3,0,0,326159,26.43
1.5787,0.4985,31.28,0,0,326162,26.433
1.5836,0.5083,31.28,0,0,326165,26.436
1.5885,0.4839,31.28,0,0,326168,26.439
1.564,0.4985,31.28,0,0,326171,26.442
1.5152,0.4985,31.28,0,0,326175,26.445
1.4565,0.4985,31.28,0,0,326178,26.448
1.4076,0.4985,31.28,0,0,326181,26.451
1.4321,0.4985,31.28,0,0,326184,26.454
1.5445,0.4839,31.28,0,0,326188,26.457
1.7546,0.4985,31.28,0,0,326192,26.46
2.0919,0.523,31.28,0,0,326195,26.463
2.5953,0.5034,31.28,0,0,326198,26.466
3.3138,0.4985,31.3,0,0,326201,26.469
3.998,0.4985,31.3,0,0,326204,26.472
4.433,0.4985,31.28,0,0,326208,26.475
4.4966,0.4839,31.28,0,0,326211,26.478
4.1251,0.4985,31.3,0,0,326214,26.481
3.4995,0.4985,31.25,0,0,326217,26.484
2.869,0.4985,31.3,0,0,326220,26.487
2.3314,0.4985,31.28,0,0,326224,26.49
1.9159,0.4936,31.25,0,0,326227,26.493
1.6227,0.4888,31.28,0,0,326231,26.496
1.4272,0.4936,31.28,0,0,326234,26.499
1.3001,0.4936,31.33,0,0,326237,26.502
1.2268,0.5034,31.28,0,0,326241,26.505
1.1779,0.4985,31.3,0,0,326244,26.508
1.1632,0.4985,31.28,0,0,326247,26.511
1.1584,0.4985,31.28,0,0,326250,26.514
1.1779,0.4985,31.28,0,0,326253,26.517
1.173,0.4936,31.3,0,0,326257,26.52
1.1828,0.4985,31.28,0,0,326260,26.523
1.1975,0.4985,31.28,0,0,326263,26.526
1.2121,0.4985,31.28,0,0,326266,26.529
1.2366,0.4985,31.22,0,0,326269,26.532
1.2561,0.4985,31.28,0,0,326274,26.535
1.2708,0.4985,31.28,0,0,326277,26.538
1.2952,0.4985,31.09,0,0,326280,26.541
1.3196,0.4985,31.28,0,0,326283,26.544
1.349,0.4985,31.28,0,0,326286,26.547
1.3734,0.4985,31.25,0,0,326290,26.55
1.393,0.5034,31.28,0,0,326293,26.553
1.4223,0.4936,31.28,0,0,326296,26.556
1.437,0.4985,31.28,0,0,326299,26.559
1.4565,0.4985,31.28,0,0,326302,26.562
1.4809,0.4936,31.3,0,0,326306,26.565
1.5005,0.4985,31.17,0,0,326309,26.568
1.5152,0.4985,31.28,0,0,326312,26.571
1.5445,0.4985,31.28,0,0,326316,26.574
1.5543,0.4985,31.22,0,0,326319,26.577
1.5738,0.4985,31.28,0,0,326323,26.58
1.5885,0.4936,31.3,0,0,326326,26.583
1.6129,0.4985,31.3,0,0,326329,26.586
1.6276,0.4888,31.28,0,0,326332,26.589
1.6471,0.4985,31.3,0,0,326335,26.592
1.6618,0.4985,31.33,0,0,326339,26.595
1.6764,0.4985,31.28,0,0,326342,26.598
1.7009,0.4985,31.3,0,0,326345,26.601
1.7155,0.4985,31.3,0,0,326348,26.604
1.7351,0.4985,31.28,0,0,326351,26.607
1.7693,0.4936,31.28,0,0,326355,26.61
1.7791,0.4985,31.3,0,0,326359,26.613
1.7937,0.4985,31.25,0,0,326362,26.616
1.8182,0.4936,31.28,0,0,326365,26.619
1.8426,0.4985,31.28,0,0,326368,26.622
1.8573,0.4936,31.25,0,0,326372,26.625
1.8768,0.4985,31.28,0,0,326375,26.628
1.9013,0.4985,31.3,0,0,326378,26.631
1.9208,0.4985,31.33,0,0,326381,26.634
1.9355,0.5083,31.28,0,0,326384,26.637
1.955,0.4985,31.28,0,0,326388,26.64
1.9746,0.4985,31.28,0,0,326391,26.643
1.9941,0.4985,31.28,0,0,326394,26.646
2.0088,0.4936,31.28,0,0,326397,26.649
2.0235,0.4985,31.28,0,0,326401,26.652
2.0381,0.4985,31.25,0,0,326405,26.655
2.0528,0.4985,31.28,0,0,326408,26.658
2.0626,0.4985,31.28,0,0,326411,26.661
2.0674,0.4985,31.28,0,0,326414,26.664
2.0821,0.4985,31.3,0,0,326417,26.667
2.087,0.5279,31.28,0,0,326421,26.67
2.1212,0.4839,31.28,0,0,326424,26.673
2.0919,0.4985,31.28,0,0,326427,26.676
2.0919,0.5034,31.28,0,0,326430,26.679
2.087,0.4936,31.28,0,0,326433,26.682
2.087,0.4936,31.28,0,0,326437,26.685
2.0772,0.4985,31.28,0,0,326440,26.688
2.0626,0.4985,31.28,0,0,326444,26.691
2.0528,0.4985,31.25,0,0,326447,26.694
2.0479,0.4936,31.28,0,0,326450,26.697
2.0186,0.4936,31.3,0,0,326454,26.7
1.999,0.4985,31.28,0,0,326457,26.703
1.9697,0.523,31.28,0,0,326460,26.706
1.9404,0.4985,31.28,0,0,326463,26.709
1.9013,0.4985,31.28,0,0,326466,26.712
1.8671,0.5034,31.25,0,0,326469,26.715
1.8377,0.4839,31.28,0,0,326473,26.718
1.7937,0.4985,31.28,0,0,326476,26.721
1.7546,0.5034,31.28,0,0,326479,26.724
1.7155,0.4936,31.28,0,0,326482,26.727
1.6764,0.4985,31.28,0,0,326487,26.73
1.6471,0.4985,31.28,0,0,326490,26.733
1.652,0.4985,31.28,0,0,326493,26.736
1.5982,0.4985,31.28,0,0,326496,26.739
1.5787,0.4985,31.28,0,0,326499,26.742
1.5689,0.4985,31.3,0,0,326503,26.745
1.5396,0.4985,31.3,0,0,326506,26.748
1.5445,0.4985,31.07,0,0,326509,26.751
1.5396,0.5034,31.28,0,0,326512,26.754
1.5298,0.4985,31.28,0,0,326515,26.757
1.5298,0.4936,31.28,0,0,326519,26.76
1.5298,0.4936,31.28,0,0,326522,26.763
1.5347,0.4985,31.28,0,0,326525,26.766
1.5396,0.4985,31.09,0,0,326529,26.769
1.5494,0.4985,31.28,0,0,326532,26.772
1.564,0.4936,31.3,0,0,326536,26.775
1.5787,0.4985,31.3,0,0,326539,26.778
1.5934,0.5034,31.28,0,0,326542,26.781
1.6373,0.4985,31.28,0,0,326545,26.784
1.6276,0.4985,31.3,0,0,326548,26.787
1.6422,0.5181,31.28,0,0,326552,26.79
1.6569,0.4985,31.3,0,0,326555,26.793
1.6667,0.4985,31.3,0,0,326558,26.796
1.6764,0.4985,31.28,0,0,326561,26.799
1.7107,0.4936,31.28,0,0,326564,26.802
1.696,0.4936,31.17,0,0,326568,26.805
1.7009,0.523,31.28,0,0,326572,26.808
1.7253,0.4936,31.28,0,0,326575,26.811
1.7204,0.4985,31.28,0,0,326578,26.814
1.7253,0.4985,31.28,0,0,326581,26.817
1.7595,0.4985,31.3,0,0,326585,26.82
1.74,0.4936,31.28,0,0,326588,26.823
1.7449,0.5083,31.33,0,0,326591,26.826
1.7498,0.4936,31.28,0,0,326594,26.829
1.7498,0.4985,31.28,0,0,326597,26.832
1.7498,0.4985,31.25,0,0,326601,26.835
1.7595,0.4985,31.28,0,0,326604,26.838
1.7546,0.4985,31.3,0,0,326607,26.841
1.7644,0.4985,31.25,0,0,326610,26.844
1.7644,0.4985,31.28,0,0,326614,26.847
1.7644,0.4985,31.3,0,0,326618,26.85
1.7644,0.4985,31.3,0,0,326621,26.853
1.7644,0.4888,31.28,0,0,326624,26.856
1.7644,0.4985,31.28,0,0,326627,26.859
1.7644,0.4985,31.28,0,0,326630,26.862
1.7644,0.5034,31.28,0,0,326634,26.865
1.7693,0.4985,31.28,0,0,326637,26.868
1.7546,0.4985,31.28,0,0,326640,26.871
1.7595,0.5181,31.28,0,0,326643,26.874
1.7937,0.4839,31.25,0,0,326646,26.877
1.7644,0.4985,31.28,0,0,326650,26.88
1.7595,0.4936,31.28,0,0,326653,26.883
1.7595,0.4936,31.28,0,0,326657,26.886
1.7546,0.4985,31.3,0,0,326660,26.889
1.7595,0.4985,31.22,0,0,326663,26.892
1.7546,0.4985,31.28,0,0,326667,26.895
1.7595,0.4985,31.28,0,0,326670,26.898
1.7546,0.4985,31.3,0,0,326673,26.901
1.7546,0.5132,31.28,0,0,326676,26.904
1.74,0.4985,31.28,0,0,326679,26.907
1.7498,0.4936,31.28,0,0,326683,26.91
1.7498,0.523,31.28,0,0,326686,26.913
1.7546,0.4936,31.28,0,0,326689,26.916
1.7498,0.4985,31.28,0,0,326692,26.919
1.7498,0.523,31.28,0,0,326695,26.922
1.7498,0.4936,31.28,0,0,326700,26.925
1.7498,0.4985,31.3,0,0,326703,26.928
1.7449,0.5034,31.28,0,0,326706,26.931
1.7498,0.4936,31.3,0,0,326709,26.934
1.7498,0.4985,31.3,0,0,326712,26.937
1.7498,0.4985,31.28,0,0,326716,26.94
1.7498,0.4936,31.28,0,0,326719,26.943
1.7546,0.4936,31.3,0,0,326722,26.946
1.7595,0.5034,31.28,0,0,326725,26.949
1.7595,0.4936,31.28,0,0,326728,26.952
1.7595,0.4985,31.3,0,0,326732,26.955
1.7595,0.523,31.28,0,0,326735,26.958
1.7595,0.4936,31.28,0,0,326738,26.961
1.7595,0.4985,31.28,0,0,326742,26.964
1.7595,0.4985,31.25,0,0,326745,26.967
1.7693,0.4985,31.28,0,0,326749,26.97
1.7644,0.4985,31.3,0,0,326752,26.973
1.7644,0.4985,31.3,0,0,326755,26.976
1.7693,0.4985,31.28,0,0,326758,26.979
1.7742,0.4985,31.28,0,0,326761,26.982
1.7742,0.4985,31.22,0,0,326765,26.985
1.7742,0.4985,31.28,0,0,326768,26.988
1.7791,0.4985,31.28,0,0,326771,26.991
1.7742,0.4985,31.28,0,0,326774,26.994
1.7986,0.4985,31.28,0,0,326777,26.997
1.7791,0.4985,31.3,0,0,326781,27
1.784,0.4985,31.28,0,0,326785,27.003
1.7889,0.523,31.28,0,0,326788,27.006
1.7937,0.4936,31.28,0,0,326791,27.009
1.7937,0.4985,31.3,0,0,326794,27.012
1.7937,0.5034,31.28,0,0,326798,27.015
1.7986,0.4839,31.28,0,0,326801,27.018
1.7937,0.4985,31.09,0,0,326804,27.021
1.7986,0.5034,31.28,0,0,326807,27.024
1.8084,0.5034,31.28,0,0,326810,27.027
1.8328,0.4985,31.28,0,0,326814,27.03
1.8573,0.4985,31.25,0,0,326817,27.033
1.8817,0.5034,31.28,0,0,326820,27.036
1.9013,0.4985,31.3,0,0,326823,27.039
1.9159,0.4985,31.3,0,0,326827,27.042
1.9208,0.4985,31.28,0,0,326831,27.045
1.911,0.4985,31.28,0,0,326834,27.048
1.9062,0.4985,31.28,0,0,326837,27.051
1.8964,0.4936,31.28,0,0,326840,27.054
1.8817,0.4985,31.28,0,0,326843,27.057
1.8719,0.4985,31.3,0,0,326847,27.06
1.8524,0.5034,31.28,0,0,326850,27.063
1.8524,0.4936,31.28,0,0,326853,27.066
1.8084,0.4936,31.28,0,0,326856,27.069
1.7937,0.4985,31.3,0,0,326859,27.072
1.784,0.4936,31.28,0,0,326863,27.075
1.7742,0.4985,31.28,0,0,326866,27.078
1.7644,0.4985,31.25,0,0,326870,27.081
1.7595,0.4985,31.28,0,0,326873,27.084
1.7595,0.4985,31.3,0,0,326876,27.087
1.7546,0.4985,31.25,0,0,326880,27.09
1.7546,0.4936,31.28,0,0,326883,27.093
1.7693,0.4985,31.3,0,0,326886,27.096
1.7742,0.4985,31.17,0,0,326889,27.099
1.7791,0.5083,31.28,0,0,326893,27.102
1.7791,0.4936,31.3,0,0,326896,27.105
1.784,0.4985,31.28,0,0,326899,27.108
1.784,0.4985,31.28,0,0,326902,27.111
1.7693,0.4839,31.28,0,0,326905,27.114
1.7204,0.4985,31.28,0,0,326909,27.117
1.6569,0.4985,31.28,0,0,326913,27.12
1.6373,0.4936,31.3,0,0,326916,27.123
1.6373,0.4985,31.3,0,0,326919,27.126
1.7449,0.4985,31.25,0,0,326922,27.129
1.9501,0.4888,31.28,0,0,326926,27.132
2.2678,0.4985,31.28,0,0,326929,27.135
2.7419,0.4985,31.2,0,0,326932,27.138
3.4018,0.4985,31.28,0,0,326935,27.141
4.0616,0.4985,31.28,0,0,326938,27.144
4.477,0.4985,31.3,0,0,326941,27.147
